ID_Transacao,Data_Lancamento,Data_Prevista,Data_Liquidacao,Valor_Previsto,Valor_Realizado,Status,Tipo_Lancamento,ID_Conta,ID_Fornecedor,Descricao,Canal,Saldo,Dias_em_Aberto,Dias_Divergencia,Faixa_Aging,Faixa_Aging_Div,Criticidade,Criticidade_Div,Ordem_Aging,Ordem_Aging_Div
TRX-00784,2024-12-21,2024-12-23,,1149.84,,Pendente,Recebimento,CT-001,FN-004,Ref. NF-6577,Pix,1149.84,159,,121 a 180 dias,,Crítico,,5,
TRX-01290,2025-03-11,2025-03-20,2025-03-21,29528.46,29528.46,Conciliado,Estorno,CT-007,FN-007,Ref. NF-8226,Débito,0.00,,,,,,,,
TRX-02543,2025-03-28,2025-04-09,2025-04-11,5934.48,5934.48,Conciliado,Pagamento,CT-004,FN-010,Ref. NF-4393,Boleto,0.00,,,,,,,,
TRX-01301,2024-01-02,2024-01-05,2024-01-10,3244.16,3171.14,Divergente,Recebimento,CT-002,FN-003,Ref. NF-6355,Pix,73.02,,507,,+360 dias,,Máximo,,7
TRX-00704,2024-03-08,2024-03-10,2024-03-12,17533.97,17533.97,Conciliado,Pagamento,CT-003,FN-003,Ref. NF-1131,Pix,0.00,,,,,,,,
TRX-00177,2024-11-22,2024-11-23,2024-11-28,32422.91,31731.70,Divergente,Pagamento,CT-008,FN-007,Ref. NF-8790,Pix,691.21,,184,,181 a 360 dias,,Muito Crítico,,6
TRX-00235,2024-11-10,2024-11-20,2024-11-21,44197.54,44197.54,Conciliado,Pagamento,CT-008,FN-007,Ref. NF-9614,Ted,0.00,,,,,,,,
TRX-01684,2024-10-28,2024-11-07,2024-11-10,18219.44,18219.44,Conciliado,Recebimento,CT-006,FN-002,Ref. NF-8099,Débito,0.00,,,,,,,,
TRX-02688,2024-05-06,2024-05-08,2024-05-08,5296.42,5296.42,Conciliado,Pagamento,CT-007,FN-006,Ref. NF-1353,Ted,0.00,,,,,,,,
TRX-02991,2024-11-11,2024-11-20,2024-11-22,30253.99,30253.99,Conciliado,Pagamento,CT-001,FN-009,Ref. NF-2956,Débito,0.00,,,,,,,,
TRX-00877,2024-10-06,2024-10-14,,35588.97,,Pendente,Pagamento,CT-006,FN-008,Ref. NF-2721,Boleto,35588.97,229,,181 a 360 dias,,Muito Crítico,,6,
TRX-00244,2024-08-16,2024-08-17,2024-08-20,17848.82,17848.82,Conciliado,Pagamento,CT-004,FN-002,Ref. NF-3725,Ted,0.00,,,,,,,,
TRX-01375,2024-05-01,2024-05-11,,25248.47,,Pendente,Pagamento,CT-002,FN-009,Ref. NF-3824,Pix,25248.47,385,,+360 dias,,Máximo,,7,
TRX-01072,2024-11-09,2024-11-23,2024-11-24,37946.32,37946.32,Conciliado,Pagamento,CT-006,FN-010,Ref. NF-3292,Pix,0.00,,,,,,,,
TRX-00029,2024-06-17,2024-06-22,2024-06-22,20284.08,20284.08,Conciliado,Pagamento,CT-006,FN-009,Ref. NF-5349,Pix,0.00,,,,,,,,
TRX-02825,2024-09-01,2024-09-12,,26808.19,,Pendente,Pagamento,CT-002,FN-009,Ref. NF-9284,Ted,26808.19,261,,181 a 360 dias,,Muito Crítico,,6,
TRX-00832,2024-05-23,2024-05-25,2024-05-25,37224.48,37224.48,Conciliado,Pagamento,CT-004,FN-005,Ref. NF-8434,Ted,0.00,,,,,,,,
TRX-00240,2025-02-16,2025-02-19,2025-02-24,1584.69,1537.93,Divergente,Pagamento,CT-006,FN-001,Ref. NF-7481,Boleto,46.76,,96,,91 a 120 dias,,Alto,,4
TRX-00502,2024-09-15,2024-09-25,2024-09-25,11241.40,11241.40,Conciliado,Pagamento,CT-001,FN-009,Ref. NF-4506,Pix,0.00,,,,,,,,
TRX-02583,2024-04-14,2024-04-23,2024-04-25,48201.23,48201.23,Conciliado,Recebimento,CT-005,FN-009,Ref. NF-6333,Boleto,0.00,,,,,,,,
TRX-02714,2024-12-06,2024-12-19,2024-12-19,10874.83,10874.83,Conciliado,Pagamento,CT-008,FN-010,Ref. NF-4158,Boleto,0.00,,,,,,,,
TRX-02469,2024-04-08,2024-04-21,,3894.71,,Pendente,Pagamento,CT-002,FN-001,Ref. NF-9879,Débito,3894.71,405,,+360 dias,,Máximo,,7,
TRX-01948,2024-10-23,2024-11-03,2024-11-06,19700.87,19700.87,Conciliado,Pagamento,CT-005,FN-003,Ref. NF-6410,Débito,0.00,,,,,,,,
TRX-00957,2025-03-12,2025-03-18,2025-03-20,23682.16,23682.16,Conciliado,Pagamento,CT-003,FN-006,Ref. NF-1379,Débito,0.00,,,,,,,,
TRX-01617,2024-08-25,2024-09-04,2024-09-05,21610.29,21610.29,Conciliado,Pagamento,CT-001,FN-005,Ref. NF-1485,Pix,0.00,,,,,,,,
TRX-00122,2025-01-07,2025-01-14,2025-01-16,15041.44,15041.44,Conciliado,Recebimento,CT-003,FN-009,Ref. NF-3730,Pix,0.00,,,,,,,,
TRX-02174,2024-05-28,2024-06-08,2024-06-11,7917.97,7917.97,Conciliado,Recebimento,CT-006,FN-008,Ref. NF-9305,Boleto,0.00,,,,,,,,
TRX-02684,2024-02-28,2024-03-12,2024-03-12,39040.12,39040.12,Conciliado,Pagamento,CT-008,FN-008,Ref. NF-4672,Pix,0.00,,,,,,,,
TRX-00587,2024-03-19,2024-03-24,2024-03-27,48075.61,48075.61,Conciliado,Pagamento,CT-001,FN-010,Ref. NF-6311,Boleto,0.00,,,,,,,,
TRX-01625,2024-03-05,2024-03-09,,3155.55,,Pendente,Pagamento,CT-004,FN-005,Ref. NF-2809,Boleto,3155.55,448,,+360 dias,,Máximo,,7,
TRX-00034,2024-02-17,2024-03-02,2024-03-06,7794.02,7077.14,Divergente,Pagamento,CT-004,FN-004,Ref. NF-7291,Ted,716.88,,451,,+360 dias,,Máximo,,7
TRX-00234,2025-02-24,2025-03-08,2025-03-10,34319.04,34319.04,Conciliado,Recebimento,CT-001,FN-007,Ref. NF-1567,Boleto,0.00,,,,,,,,
TRX-00591,2024-10-02,2024-10-09,2024-10-10,40725.86,40725.86,Conciliado,Recebimento,CT-001,FN-001,Ref. NF-8900,Débito,0.00,,,,,,,,
TRX-00314,2024-05-08,2024-05-10,2024-05-10,18178.35,18178.35,Conciliado,Estorno,CT-008,FN-006,Ref. NF-8383,Ted,0.00,,,,,,,,
TRX-02340,2024-02-16,2024-02-17,2024-02-18,40854.48,40854.48,Conciliado,Pagamento,CT-008,FN-001,Ref. NF-6701,Pix,0.00,,,,,,,,
TRX-01079,2025-01-29,2025-02-05,2025-02-07,19678.88,18820.22,Divergente,Pagamento,CT-002,FN-001,Ref. NF-4511,Ted,858.66,,113,,91 a 120 dias,,Alto,,4
TRX-02935,2024-07-17,2024-07-24,2024-07-26,49244.26,49244.26,Conciliado,Recebimento,CT-007,FN-003,Ref. NF-1043,Ted,0.00,,,,,,,,
TRX-00306,2024-09-20,2024-10-03,2024-10-03,15173.48,15173.48,Conciliado,Recebimento,CT-008,FN-001,Ref. NF-9814,Débito,0.00,,,,,,,,
TRX-01289,2024-02-05,2024-02-09,2024-02-10,2172.57,2172.57,Conciliado,Pagamento,CT-006,FN-008,Ref. NF-5659,Pix,0.00,,,,,,,,
TRX-02265,2024-03-01,2024-03-16,2024-03-17,1712.63,1712.63,Conciliado,Recebimento,CT-003,FN-006,Ref. NF-5308,Pix,0.00,,,,,,,,
TRX-01950,2024-03-21,2024-04-05,2024-04-07,21784.88,21784.88,Conciliado,Pagamento,CT-008,FN-007,Ref. NF-2003,Débito,0.00,,,,,,,,
TRX-00737,2025-01-15,2025-01-19,2025-01-23,19918.40,18261.95,Divergente,Estorno,CT-001,FN-004,Ref. NF-7233,Boleto,1656.45,,128,,121 a 180 dias,,Crítico,,5
TRX-01549,2024-12-03,2024-12-06,2024-12-09,46195.22,46195.22,Conciliado,Pagamento,CT-008,FN-004,Ref. NF-9782,Pix,0.00,,,,,,,,
TRX-00598,2024-02-26,2024-03-11,2024-03-12,27813.37,27813.37,Conciliado,Estorno,CT-008,FN-003,Ref. NF-2065,Ted,0.00,,,,,,,,
TRX-01032,2024-11-21,2024-11-29,2024-11-30,44032.49,44032.49,Conciliado,Pagamento,CT-008,FN-009,Ref. NF-5214,Débito,0.00,,,,,,,,
TRX-02316,2025-04-21,2025-05-05,2025-05-05,23200.74,23200.74,Conciliado,Pagamento,CT-004,FN-003,Ref. NF-5300,Boleto,0.00,,,,,,,,
TRX-00702,2024-02-26,2024-03-01,2024-03-02,21342.26,21342.26,Conciliado,Pagamento,CT-003,FN-007,Ref. NF-5354,Ted,0.00,,,,,,,,
TRX-00433,2024-10-06,2024-10-10,2024-10-11,27993.37,27993.37,Conciliado,Recebimento,CT-003,FN-004,Ref. NF-3056,Pix,0.00,,,,,,,,
TRX-00310,2024-07-02,2024-07-17,2024-07-21,30525.01,29459.60,Divergente,Pagamento,CT-005,FN-005,Ref. NF-4602,Débito,1065.41,,314,,181 a 360 dias,,Muito Crítico,,6
TRX-00917,2024-12-18,2024-12-28,2024-12-28,4288.54,4288.54,Conciliado,Estorno,CT-008,FN-001,Ref. NF-2290,Ted,0.00,,,,,,,,
TRX-02596,2024-06-15,2024-06-21,2024-06-24,47038.74,47038.74,Conciliado,Pagamento,CT-007,FN-008,Ref. NF-6145,Boleto,0.00,,,,,,,,
TRX-00667,2024-01-17,2024-01-20,,49367.37,,Pendente,Pagamento,CT-005,FN-009,Ref. NF-9858,Débito,49367.37,497,,+360 dias,,Máximo,,7,
TRX-01651,2025-03-30,2025-04-07,2025-04-07,42410.47,42410.47,Conciliado,Pagamento,CT-005,FN-009,Ref. NF-5252,Ted,0.00,,,,,,,,
TRX-02485,2025-04-09,2025-04-16,2025-04-18,14738.91,14738.91,Conciliado,Pagamento,CT-004,FN-009,Ref. NF-5680,Pix,0.00,,,,,,,,
TRX-02849,2024-10-19,2024-10-31,2024-11-01,21035.11,21035.11,Conciliado,Pagamento,CT-005,FN-003,Ref. NF-2133,Pix,0.00,,,,,,,,
TRX-01108,2024-02-27,2024-03-07,2024-03-09,44079.04,38631.46,Divergente,Estorno,CT-001,FN-005,Ref. NF-2622,Ted,5447.58,,448,,+360 dias,,Máximo,,7
TRX-01287,2024-04-01,2024-04-10,2024-04-10,40714.69,40714.69,Conciliado,Pagamento,CT-002,FN-002,Ref. NF-6027,Pix,0.00,,,,,,,,
TRX-00053,2024-01-28,2024-02-06,2024-02-08,43699.63,43699.63,Conciliado,Pagamento,CT-008,FN-002,Ref. NF-8827,Ted,0.00,,,,,,,,
TRX-02554,2024-06-03,2024-06-12,2024-06-15,45522.40,45522.40,Conciliado,Pagamento,CT-004,FN-001,Ref. NF-8265,Pix,0.00,,,,,,,,
TRX-02211,2024-12-31,2025-01-15,2025-01-15,20327.34,20327.34,Conciliado,Pagamento,CT-004,FN-002,Ref. NF-6958,Ted,0.00,,,,,,,,
TRX-01029,2024-05-27,2024-06-05,2024-06-06,6012.61,6012.61,Conciliado,Pagamento,CT-006,FN-001,Ref. NF-1629,Pix,0.00,,,,,,,,
TRX-01511,2024-08-02,2024-08-04,2024-08-05,40571.30,40571.30,Conciliado,Pagamento,CT-002,FN-003,Ref. NF-2168,Boleto,0.00,,,,,,,,
TRX-01260,2024-08-08,2024-08-13,2024-08-13,10642.07,10642.07,Conciliado,Pagamento,CT-004,FN-008,Ref. NF-9186,Ted,0.00,,,,,,,,
TRX-02460,2024-03-07,2024-03-16,2024-03-18,17566.14,17566.14,Conciliado,Pagamento,CT-007,FN-007,Ref. NF-9661,Pix,0.00,,,,,,,,
TRX-01092,2024-11-02,2024-11-08,,41321.93,,Pendente,Pagamento,CT-003,FN-004,Ref. NF-9912,Débito,41321.93,204,,181 a 360 dias,,Muito Crítico,,6,
TRX-02421,2024-02-08,2024-02-20,2024-02-21,15435.91,15435.91,Conciliado,Pagamento,CT-005,FN-010,Ref. NF-5017,Ted,0.00,,,,,,,,
TRX-01645,2024-04-29,2024-05-04,,16629.66,,Pendente,Pagamento,CT-002,FN-001,Ref. NF-7891,Débito,16629.66,392,,+360 dias,,Máximo,,7,
TRX-02371,2024-03-28,2024-04-06,2024-04-07,35604.70,35604.70,Conciliado,Recebimento,CT-001,FN-005,Ref. NF-7726,Boleto,0.00,,,,,,,,
TRX-01410,2025-04-21,2025-04-27,2025-04-28,2883.15,2883.15,Conciliado,Pagamento,CT-004,FN-002,Ref. NF-1199,Boleto,0.00,,,,,,,,
TRX-00673,2024-03-16,2024-03-26,2024-03-29,16346.90,16346.90,Conciliado,Pagamento,CT-001,FN-010,Ref. NF-5775,Ted,0.00,,,,,,,,
TRX-00367,2025-02-16,2025-03-03,,18229.29,,Pendente,Pagamento,CT-001,FN-007,Ref. NF-5828,Débito,18229.29,89,,61 a 90 dias,,Elevado,,3,
TRX-02550,2024-03-20,2024-03-27,2024-03-30,10732.77,10732.77,Conciliado,Pagamento,CT-006,FN-003,Ref. NF-3705,Pix,0.00,,,,,,,,
TRX-00602,2025-04-14,2025-04-18,2025-04-18,3610.78,3610.78,Conciliado,Pagamento,CT-006,FN-005,Ref. NF-6477,Ted,0.00,,,,,,,,
TRX-00025,2025-01-29,2025-02-01,2025-02-02,35430.54,35430.54,Conciliado,Pagamento,CT-008,FN-009,Ref. NF-3426,Ted,0.00,,,,,,,,
TRX-00725,2024-05-31,2024-06-02,2024-06-04,45652.26,45652.26,Conciliado,Recebimento,CT-003,FN-001,Ref. NF-7303,Débito,0.00,,,,,,,,
TRX-00268,2024-05-30,2024-06-01,2024-06-01,38264.45,38264.45,Conciliado,Pagamento,CT-005,FN-009,Ref. NF-6031,Débito,0.00,,,,,,,,
TRX-01350,2024-06-08,2024-06-23,2024-06-24,16702.67,14487.50,Divergente,Recebimento,CT-005,FN-002,Ref. NF-3958,Débito,2215.17,,341,,181 a 360 dias,,Muito Crítico,,6
TRX-01844,2025-04-09,2025-04-15,2025-04-16,40771.03,40771.03,Conciliado,Pagamento,CT-003,FN-007,Ref. NF-6844,Boleto,0.00,,,,,,,,
TRX-00986,2025-04-02,2025-04-09,2025-04-09,22447.38,22447.38,Conciliado,Estorno,CT-003,FN-004,Ref. NF-8718,Pix,0.00,,,,,,,,
TRX-00906,2024-08-11,2024-08-13,2024-08-16,24128.53,24128.53,Conciliado,Pagamento,CT-006,FN-001,Ref. NF-7165,Ted,0.00,,,,,,,,
TRX-02312,2024-09-16,2024-09-29,2024-10-01,33466.66,33466.66,Conciliado,Recebimento,CT-006,FN-007,Ref. NF-6023,Ted,0.00,,,,,,,,
TRX-02473,2025-01-19,2025-02-02,2025-02-03,45961.25,45961.25,Conciliado,Pagamento,CT-001,FN-008,Ref. NF-3301,Débito,0.00,,,,,,,,
TRX-02083,2024-12-20,2024-12-24,2024-12-27,21429.25,21429.25,Conciliado,Pagamento,CT-003,FN-008,Ref. NF-7919,Pix,0.00,,,,,,,,
TRX-02826,2024-02-26,2024-03-12,2024-03-13,6006.55,6006.55,Conciliado,Pagamento,CT-003,FN-010,Ref. NF-5723,Boleto,0.00,,,,,,,,
TRX-01526,2024-11-08,2024-11-23,2024-11-23,20671.70,20671.70,Conciliado,Pagamento,CT-004,FN-008,Ref. NF-7594,Boleto,0.00,,,,,,,,
TRX-01933,2025-03-15,2025-03-30,2025-03-31,14919.68,14919.68,Conciliado,Pagamento,CT-002,FN-009,Ref. NF-2533,Pix,0.00,,,,,,,,
TRX-00653,2024-06-19,2024-06-22,2024-06-25,706.94,706.94,Conciliado,Pagamento,CT-003,FN-004,Ref. NF-7465,Débito,0.00,,,,,,,,
TRX-02338,2024-08-29,2024-08-30,2024-08-30,18667.44,18667.44,Conciliado,Recebimento,CT-008,FN-002,Ref. NF-5669,Débito,0.00,,,,,,,,
TRX-01661,2024-10-23,2024-10-24,2024-10-24,1964.60,1964.60,Conciliado,Estorno,CT-003,FN-003,Ref. NF-5360,Ted,0.00,,,,,,,,
TRX-02411,2024-12-11,2024-12-18,2024-12-19,49627.57,49627.57,Conciliado,Pagamento,CT-001,FN-004,Ref. NF-4613,Boleto,0.00,,,,,,,,
TRX-00596,2025-02-20,2025-02-27,2025-02-28,6675.81,6675.81,Conciliado,Recebimento,CT-003,FN-001,Ref. NF-6862,Boleto,0.00,,,,,,,,
TRX-00670,2024-11-30,2024-12-11,2024-12-12,13325.15,13325.15,Conciliado,Recebimento,CT-004,FN-004,Ref. NF-7025,Débito,0.00,,,,,,,,
TRX-01620,2025-04-02,2025-04-05,2025-04-07,19449.56,19449.56,Conciliado,Recebimento,CT-004,FN-005,Ref. NF-4358,Débito,0.00,,,,,,,,
TRX-01543,2025-04-12,2025-04-24,2025-04-25,21015.05,21015.05,Conciliado,Pagamento,CT-008,FN-003,Ref. NF-3013,Pix,0.00,,,,,,,,
TRX-01872,2024-07-17,2024-07-31,2024-08-02,45899.47,45899.47,Conciliado,Pagamento,CT-007,FN-004,Ref. NF-5296,Ted,0.00,,,,,,,,
TRX-01506,2024-04-03,2024-04-06,2024-04-08,7644.93,7644.93,Conciliado,Pagamento,CT-005,FN-003,Ref. NF-4151,Pix,0.00,,,,,,,,
TRX-00499,2024-04-23,2024-04-26,2024-04-26,10887.13,10887.13,Conciliado,Pagamento,CT-005,FN-003,Ref. NF-8065,Pix,0.00,,,,,,,,
TRX-01607,2024-01-12,2024-01-22,2024-01-27,7373.75,6313.86,Divergente,Recebimento,CT-003,FN-004,Ref. NF-6518,Pix,1059.89,,490,,+360 dias,,Máximo,,7
TRX-00920,2024-09-13,2024-09-24,2024-09-27,34071.31,34071.31,Conciliado,Estorno,CT-007,FN-003,Ref. NF-8576,Pix,0.00,,,,,,,,
TRX-02702,2024-08-27,2024-08-28,2024-09-01,47633.86,42467.05,Divergente,Estorno,CT-003,FN-007,Ref. NF-1930,Débito,5166.81,,272,,181 a 360 dias,,Muito Crítico,,6
TRX-01156,2024-02-25,2024-03-01,2024-03-02,14580.02,14580.02,Conciliado,Estorno,CT-002,FN-010,Ref. NF-2574,Ted,0.00,,,,,,,,
TRX-00717,2025-04-19,2025-04-22,2025-04-24,26962.45,26962.45,Conciliado,Pagamento,CT-004,FN-004,Ref. NF-9999,Ted,0.00,,,,,,,,
TRX-01913,2024-09-13,2024-09-14,2024-09-14,9654.85,9654.85,Conciliado,Estorno,CT-006,FN-001,Ref. NF-4989,Ted,0.00,,,,,,,,
TRX-00761,2024-01-17,2024-01-18,2024-01-21,41091.70,41091.70,Conciliado,Pagamento,CT-006,FN-009,Ref. NF-4156,Pix,0.00,,,,,,,,
TRX-00985,2024-09-03,2024-09-17,2024-09-17,32481.19,32481.19,Conciliado,Pagamento,CT-007,FN-003,Ref. NF-3300,Pix,0.00,,,,,,,,
TRX-00973,2024-08-31,2024-09-08,2024-09-11,42917.33,42917.33,Conciliado,Estorno,CT-008,FN-003,Ref. NF-6290,Boleto,0.00,,,,,,,,
TRX-00818,2025-04-17,2025-04-20,2025-04-22,7094.22,7094.22,Conciliado,Pagamento,CT-008,FN-007,Ref. NF-4694,Boleto,0.00,,,,,,,,
TRX-01914,2024-04-18,2024-04-24,2024-04-26,30383.29,30383.29,Conciliado,Recebimento,CT-008,FN-002,Ref. NF-4018,Ted,0.00,,,,,,,,
TRX-00095,2025-03-28,2025-03-29,2025-04-01,13969.09,13969.09,Conciliado,Pagamento,CT-001,FN-002,Ref. NF-2864,Pix,0.00,,,,,,,,
TRX-02561,2024-07-07,2024-07-21,2024-07-24,25635.59,25635.59,Conciliado,Estorno,CT-002,FN-001,Ref. NF-8405,Boleto,0.00,,,,,,,,
TRX-01366,2025-01-29,2025-02-07,2025-02-09,22200.22,22200.22,Conciliado,Estorno,CT-002,FN-008,Ref. NF-3725,Débito,0.00,,,,,,,,
TRX-00689,2024-02-09,2024-02-14,2024-02-16,20635.67,20635.67,Conciliado,Estorno,CT-002,FN-009,Ref. NF-5483,Pix,0.00,,,,,,,,
TRX-02629,2024-01-03,2024-01-16,2024-01-18,1320.35,1320.35,Conciliado,Estorno,CT-006,FN-006,Ref. NF-2105,Débito,0.00,,,,,,,,
TRX-00809,2024-02-19,2024-02-23,2024-02-25,41719.96,41719.96,Conciliado,Pagamento,CT-008,FN-001,Ref. NF-4849,Ted,0.00,,,,,,,,
TRX-02546,2024-09-19,2024-09-23,2024-09-25,42150.54,42150.54,Conciliado,Pagamento,CT-005,FN-009,Ref. NF-5768,Pix,0.00,,,,,,,,
TRX-00408,2024-08-01,2024-08-04,2024-08-06,37592.07,37592.07,Conciliado,Pagamento,CT-003,FN-008,Ref. NF-2108,Pix,0.00,,,,,,,,
TRX-00332,2025-01-21,2025-01-25,2025-01-27,18825.54,18825.54,Conciliado,Estorno,CT-008,FN-003,Ref. NF-3262,Boleto,0.00,,,,,,,,
TRX-00908,2024-11-01,2024-11-08,2024-11-09,33658.90,33658.90,Conciliado,Pagamento,CT-006,FN-008,Ref. NF-6568,Débito,0.00,,,,,,,,
TRX-02862,2024-04-27,2024-05-09,2024-05-11,23373.80,23373.80,Conciliado,Estorno,CT-004,FN-008,Ref. NF-2386,Boleto,0.00,,,,,,,,
TRX-00254,2024-04-13,2024-04-27,2024-04-30,45584.82,45584.82,Conciliado,Estorno,CT-005,FN-006,Ref. NF-9514,Pix,0.00,,,,,,,,
TRX-01903,2024-08-07,2024-08-08,2024-08-10,16912.19,16912.19,Conciliado,Pagamento,CT-001,FN-007,Ref. NF-7538,Boleto,0.00,,,,,,,,
TRX-01057,2024-12-23,2025-01-03,2025-01-05,22813.95,22813.95,Conciliado,Estorno,CT-005,FN-006,Ref. NF-4117,Pix,0.00,,,,,,,,
TRX-01563,2024-03-05,2024-03-14,2024-03-14,7601.23,7601.23,Conciliado,Estorno,CT-001,FN-003,Ref. NF-9854,Pix,0.00,,,,,,,,
TRX-01912,2024-07-14,2024-07-24,2024-07-25,11453.89,11453.89,Conciliado,Recebimento,CT-001,FN-007,Ref. NF-3570,Ted,0.00,,,,,,,,
TRX-01595,2024-10-07,2024-10-20,2024-10-21,13213.35,13213.35,Conciliado,Recebimento,CT-001,FN-008,Ref. NF-3158,Pix,0.00,,,,,,,,
TRX-00871,2025-01-04,2025-01-16,2025-01-17,30441.16,30441.16,Conciliado,Pagamento,CT-001,FN-009,Ref. NF-6303,Boleto,0.00,,,,,,,,
TRX-02337,2024-02-12,2024-02-26,2024-02-26,30394.55,30394.55,Conciliado,Pagamento,CT-002,FN-010,Ref. NF-2941,Boleto,0.00,,,,,,,,
TRX-00419,2024-06-07,2024-06-20,2024-06-23,33997.51,33997.51,Conciliado,Pagamento,CT-002,FN-009,Ref. NF-1067,Boleto,0.00,,,,,,,,
TRX-02223,2024-08-23,2024-09-07,2024-09-12,34790.15,29756.43,Divergente,Pagamento,CT-004,FN-004,Ref. NF-7841,Pix,5033.72,,261,,181 a 360 dias,,Muito Crítico,,6
TRX-02737,2025-03-02,2025-03-11,2025-03-11,7887.42,7887.42,Conciliado,Recebimento,CT-002,FN-009,Ref. NF-6923,Boleto,0.00,,,,,,,,
TRX-01400,2025-01-31,2025-02-09,2025-02-13,23679.47,20976.33,Divergente,Pagamento,CT-003,FN-002,Ref. NF-6527,Boleto,2703.14,,107,,91 a 120 dias,,Alto,,4
TRX-02276,2024-03-17,2024-04-01,2024-04-03,19336.45,19336.45,Conciliado,Recebimento,CT-002,FN-003,Ref. NF-4055,Boleto,0.00,,,,,,,,
TRX-01146,2024-08-06,2024-08-15,2024-08-16,8587.88,8587.88,Conciliado,Pagamento,CT-001,FN-002,Ref. NF-9085,Ted,0.00,,,,,,,,
TRX-00836,2025-03-15,2025-03-24,2025-03-26,48035.10,46934.12,Divergente,Recebimento,CT-005,FN-003,Ref. NF-5495,Débito,1100.98,,66,,61 a 90 dias,,Elevado,,3
TRX-00069,2024-01-08,2024-01-20,2024-01-23,23739.78,23739.78,Conciliado,Recebimento,CT-003,FN-002,Ref. NF-9742,Pix,0.00,,,,,,,,
TRX-02687,2024-05-25,2024-06-02,2024-06-05,46490.02,46490.02,Conciliado,Pagamento,CT-002,FN-002,Ref. NF-3226,Pix,0.00,,,,,,,,
TRX-02674,2024-01-20,2024-01-25,2024-01-29,17408.34,16815.79,Divergente,Pagamento,CT-005,FN-006,Ref. NF-1501,Boleto,592.55,,488,,+360 dias,,Máximo,,7
TRX-02150,2025-01-23,2025-02-05,2025-02-07,19188.35,19188.35,Conciliado,Recebimento,CT-005,FN-005,Ref. NF-2792,Boleto,0.00,,,,,,,,
TRX-01084,2025-01-29,2025-01-30,2025-01-31,23117.92,22625.90,Divergente,Pagamento,CT-003,FN-005,Ref. NF-1497,Pix,492.02,,120,,91 a 120 dias,,Alto,,4
TRX-02717,2024-09-24,2024-10-04,2024-10-04,30012.34,30012.34,Conciliado,Pagamento,CT-003,FN-004,Ref. NF-6371,Ted,0.00,,,,,,,,
TRX-02974,2024-06-28,2024-07-05,2024-07-08,10448.42,10448.42,Conciliado,Pagamento,CT-005,FN-002,Ref. NF-1009,Pix,0.00,,,,,,,,
TRX-02938,2024-04-12,2024-04-21,2024-04-24,14234.09,14234.09,Conciliado,Recebimento,CT-003,FN-005,Ref. NF-8710,Pix,0.00,,,,,,,,
TRX-01160,2025-04-24,2025-05-06,2025-05-08,8248.28,8248.28,Conciliado,Recebimento,CT-001,FN-006,Ref. NF-8594,Ted,0.00,,,,,,,,
TRX-02461,2025-04-17,2025-04-30,2025-05-03,14035.23,14035.23,Conciliado,Estorno,CT-004,FN-008,Ref. NF-9247,Débito,0.00,,,,,,,,
TRX-02836,2024-09-15,2024-09-30,2024-10-01,32542.90,32542.90,Conciliado,Pagamento,CT-001,FN-001,Ref. NF-8793,Ted,0.00,,,,,,,,
TRX-00873,2024-10-14,2024-10-19,2024-10-19,1352.02,1352.02,Conciliado,Pagamento,CT-004,FN-007,Ref. NF-1407,Débito,0.00,,,,,,,,
TRX-01816,2024-03-18,2024-04-02,,3302.39,,Pendente,Pagamento,CT-008,FN-010,Ref. NF-5468,Pix,3302.39,424,,+360 dias,,Máximo,,7,
TRX-01784,2024-08-27,2024-08-31,2024-09-03,35142.25,35142.25,Conciliado,Pagamento,CT-007,FN-009,Ref. NF-1056,Ted,0.00,,,,,,,,
TRX-00006,2024-11-07,2024-11-18,2024-11-21,23381.88,22633.64,Divergente,Estorno,CT-004,FN-003,Ref. NF-1525,Pix,748.24,,191,,181 a 360 dias,,Muito Crítico,,6
TRX-00495,2024-05-19,2024-05-25,2024-05-26,14937.37,14937.37,Conciliado,Pagamento,CT-001,FN-005,Ref. NF-3738,Boleto,0.00,,,,,,,,
TRX-00982,2024-09-25,2024-09-26,2024-09-27,8754.30,8754.30,Conciliado,Pagamento,CT-004,FN-009,Ref. NF-3491,Débito,0.00,,,,,,,,
TRX-02741,2024-07-18,2024-07-19,2024-07-22,29660.28,29660.28,Conciliado,Pagamento,CT-007,FN-009,Ref. NF-7071,Ted,0.00,,,,,,,,
TRX-02739,2024-03-10,2024-03-14,2024-03-14,16045.14,16045.14,Conciliado,Estorno,CT-003,FN-002,Ref. NF-1110,Ted,0.00,,,,,,,,
TRX-00457,2025-02-17,2025-02-28,2025-02-28,12032.79,12032.79,Conciliado,Recebimento,CT-003,FN-010,Ref. NF-1750,Débito,0.00,,,,,,,,
TRX-00173,2024-09-25,2024-09-26,2024-09-26,7305.83,7305.83,Conciliado,Pagamento,CT-001,FN-007,Ref. NF-1990,Pix,0.00,,,,,,,,
TRX-02409,2024-06-23,2024-06-29,2024-07-04,9184.77,8775.39,Divergente,Recebimento,CT-006,FN-005,Ref. NF-4792,Ted,409.38,,331,,181 a 360 dias,,Muito Crítico,,6
TRX-02957,2024-04-27,2024-05-10,2024-05-13,38262.21,38262.21,Conciliado,Pagamento,CT-004,FN-010,Ref. NF-6664,Ted,0.00,,,,,,,,
